2025/11/12 17:41:57 INFO mlflow.projects.utils: === Created directory /tmp/tmpq64t5c5i for downloading remote URIs passed to arguments of type 'path' ===
2025/11/12 17:41:57 INFO mlflow.projects.backend.local: === Running command 'python run.py --training_threshold=-1000000000000 --deploy=0 --project_name=freeway_experiments --parent_run_id='' --preprocessor='' --env='Taxi with Fuel' --sliding_window_size=100 --num_episodes=10000 --eval_interval=9 --alpha=0.99 --rl_algorithm=qreinforce --prism_dir=../prism_files --prism_file_path=freeway.prism --constant_definitions='' --prop='' --reward_flag=1 --max_steps=100 --disabled_features='' --wrong_action_penalty=1000 --postprocessor='' --layers=2 --neurons=64 --replay_buffer_size=300000 --epsilon=1 --epsilon_dec=0.9999 --epsilon_min=0.1 --gamma=0.99 --replace=304 --lr=0.01 --batch_size=32 --noise_scale=0.01 --prob_threshold=0 --task safe_training --seed 128 --interpreter '' --range_plotting 1' in run with ID '1bf5c58a4d304ea8b2e38465e6e902b0' === 
Set Seed to 128
/workspaces/coolmc/mlruns/437278008735162994/fb883d5ba68041cb9674883a2528efe3/artifacts/model
Warning: Model checkpoint not found at /workspaces/coolmc/mlruns/437278008735162994/fb883d5ba68041cb9674883a2528efe3/artifacts/model/quantum_reinforce.pth
Agent loaded.
0 Episode	Reward 0.0 	Average Reward 0.0 	Last Property Result: None
1144 Episode	Reward 0.0 	Average Reward 0.65 	Last Property Result: None
1145 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1146 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1147 Episode	Reward 0.0 	Average Reward 0.65 	Last Property Result: None
1148 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1149 Episode	Reward 0.0 	Average Reward 0.64 	Last Property Result: None
1150 Episode	Reward 1.0 	Average Reward 0.64 	Last Property Result: None
1151 Episode	Reward 1.0 	Average Reward 0.64 	Last Property Result: None
1152 Episode	Reward 0.0 	Average Reward 0.63 	Last Property Result: None
1153 Episode	Reward 1.0 	Average Reward 0.64 	Last Property Result: None
1154 Episode	Reward 1.0 	Average Reward 0.64 	Last Property Result: None
1155 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1156 Episode	Reward 0.0 	Average Reward 0.65 	Last Property Result: None
1157 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1158 Episode	Reward 1.0 	Average Reward 0.66 	Last Property Result: None
1159 Episode	Reward 0.0 	Average Reward 0.65 	Last Property Result: None
1160 Episode	Reward 1.0 	Average Reward 0.66 	Last Property Result: None
1161 Episode	Reward 0.0 	Average Reward 0.65 	Last Property Result: None
1162 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1163 Episode	Reward 0.0 	Average Reward 0.65 	Last Property Result: None
1164 Episode	Reward 0.0 	Average Reward 0.64 	Last Property Result: None
1165 Episode	Reward 0.0 	Average Reward 0.63 	Last Property Result: None
1166 Episode	Reward 1.0 	Average Reward 0.63 	Last Property Result: None
1167 Episode	Reward 1.0 	Average Reward 0.64 	Last Property Result: None
1168 Episode	Reward 1.0 	Average Reward 0.64 	Last Property Result: None
1169 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1170 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1171 Episode	Reward 1.0 	Average Reward 0.66 	Last Property Result: None
1172 Episode	Reward 0.0 	Average Reward 0.65 	Last Property Result: None
1173 Episode	Reward 1.0 	Average Reward 0.66 	Last Property Result: None
1174 Episode	Reward 0.0 	Average Reward 0.65 	Last Property Result: None
1175 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1176 Episode	Reward 0.0 	Average Reward 0.64 	Last Property Result: None
1177 Episode	Reward 1.0 	Average Reward 0.64 	Last Property Result: None
1178 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1179 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1180 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1181 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1182 Episode	Reward 1.0 	Average Reward 0.66 	Last Property Result: None
1183 Episode	Reward 1.0 	Average Reward 0.67 	Last Property Result: None
1184 Episode	Reward 0.0 	Average Reward 0.66 	Last Property Result: None
1185 Episode	Reward 1.0 	Average Reward 0.66 	Last Property Result: None
1186 Episode	Reward 0.0 	Average Reward 0.66 	Last Property Result: None
1187 Episode	Reward 1.0 	Average Reward 0.66 	Last Property Result: None
1188 Episode	Reward 0.0 	Average Reward 0.65 	Last Property Result: None
1189 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1190 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1191 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1192 Episode	Reward 0.0 	Average Reward 0.65 	Last Property Result: None
1193 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1194 Episode	Reward 1.0 	Average Reward 0.66 	Last Property Result: None
1195 Episode	Reward 0.0 	Average Reward 0.66 	Last Property Result: None
1196 Episode	Reward 0.0 	Average Reward 0.66 	Last Property Result: None
1197 Episode	Reward 1.0 	Average Reward 0.66 	Last Property Result: None
1198 Episode	Reward 1.0 	Average Reward 0.66 	Last Property Result: None
1199 Episode	Reward 1.0 	Average Reward 0.67 	Last Property Result: None
1200 Episode	Reward 1.0 	Average Reward 0.67 	Last Property Result: None
1201 Episode	Reward 0.0 	Average Reward 0.67 	Last Property Result: None
1202 Episode	Reward 1.0 	Average Reward 0.67 	Last Property Result: None
1203 Episode	Reward 0.0 	Average Reward 0.66 	Last Property Result: None
1204 Episode	Reward 0.0 	Average Reward 0.65 	Last Property Result: None
1205 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1206 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1207 Episode	Reward 0.0 	Average Reward 0.65 	Last Property Result: None
1208 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1209 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1210 Episode	Reward 1.0 	Average Reward 0.65 	Last Property Result: None
1211 Episode	Reward 1.0 	Average Reward 0.66 	Last Property Result: None
1212 Episode	Reward 1.0 	Average Reward 0.66 	Last Property Result: None
1213 Episode	Reward 1.0 	Average Reward 0.67 	Last Property Result: None
1214 Episode	Reward 0.0 	Average Reward 0.66 	Last Property Result: None
1215 Episode	Reward 1.0 	Average Reward 0.67 	Last Property Result: None
1216 Episode	Reward 1.0 	Average Reward 0.68 	Last Property Result: None
1217 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1218 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1219 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1220 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1221 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1222 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1223 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1224 Episode	Reward 0.0 	Average Reward 0.71 	Last Property Result: None
1225 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1226 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1227 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1228 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1229 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1230 Episode	Reward 0.0 	Average Reward 0.71 	Last Property Result: None
1231 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1232 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1233 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1234 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1235 Episode	Reward 0.0 	Average Reward 0.69 	Last Property Result: None
1236 Episode	Reward 0.0 	Average Reward 0.68 	Last Property Result: None
1237 Episode	Reward 1.0 	Average Reward 0.68 	Last Property Result: None
1238 Episode	Reward 1.0 	Average Reward 0.68 	Last Property Result: None
1239 Episode	Reward 1.0 	Average Reward 0.68 	Last Property Result: None
1240 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1241 Episode	Reward 0.0 	Average Reward 0.69 	Last Property Result: None
1242 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1243 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1244 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1245 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1246 Episode	Reward 0.0 	Average Reward 0.69 	Last Property Result: None
1247 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1248 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1249 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1250 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1251 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1252 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1253 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1254 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1255 Episode	Reward 0.0 	Average Reward 0.69 	Last Property Result: None
1256 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1257 Episode	Reward 0.0 	Average Reward 0.69 	Last Property Result: None
1258 Episode	Reward 0.0 	Average Reward 0.68 	Last Property Result: None
1259 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1260 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1261 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1262 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1263 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1264 Episode	Reward 0.0 	Average Reward 0.71 	Last Property Result: None
1265 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1266 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1267 Episode	Reward 0.0 	Average Reward 0.71 	Last Property Result: None
1268 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1269 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1270 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1271 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1272 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1273 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1274 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1275 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1276 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1277 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1278 Episode	Reward 0.0 	Average Reward 0.72 	Last Property Result: None
1279 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1280 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1281 Episode	Reward 0.0 	Average Reward 0.71 	Last Property Result: None
1282 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1283 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1284 Episode	Reward 0.0 	Average Reward 0.71 	Last Property Result: None
1285 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1286 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1287 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1288 Episode	Reward 0.0 	Average Reward 0.72 	Last Property Result: None
1289 Episode	Reward 0.0 	Average Reward 0.71 	Last Property Result: None
1290 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1291 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1292 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1293 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1294 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1295 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1296 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1297 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1298 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1299 Episode	Reward 0.0 	Average Reward 0.72 	Last Property Result: None
1300 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1301 Episode	Reward 0.0 	Average Reward 0.72 	Last Property Result: None
1302 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1303 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1304 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1305 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1306 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1307 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1308 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1309 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1310 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1311 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1312 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1313 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1314 Episode	Reward 0.0 	Average Reward 0.75 	Last Property Result: None
1315 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1316 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1317 Episode	Reward 0.0 	Average Reward 0.74 	Last Property Result: None
1318 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1319 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1320 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1321 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1322 Episode	Reward 0.0 	Average Reward 0.73 	Last Property Result: None
1323 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1324 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1325 Episode	Reward 0.0 	Average Reward 0.73 	Last Property Result: None
1326 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1327 Episode	Reward 0.0 	Average Reward 0.73 	Last Property Result: None
1328 Episode	Reward 0.0 	Average Reward 0.72 	Last Property Result: None
1329 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1330 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1331 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1332 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1333 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1334 Episode	Reward 0.0 	Average Reward 0.73 	Last Property Result: None
1335 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1336 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1337 Episode	Reward 0.0 	Average Reward 0.74 	Last Property Result: None
1338 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1339 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1340 Episode	Reward 0.0 	Average Reward 0.73 	Last Property Result: None
1341 Episode	Reward 0.0 	Average Reward 0.73 	Last Property Result: None
1342 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1343 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1344 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1345 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1346 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1347 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1348 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1349 Episode	Reward 0.0 	Average Reward 0.73 	Last Property Result: None
1350 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1351 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1352 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1353 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1354 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1355 Episode	Reward 0.0 	Average Reward 0.75 	Last Property Result: None
1356 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1357 Episode	Reward 0.0 	Average Reward 0.75 	Last Property Result: None
1358 Episode	Reward 0.0 	Average Reward 0.75 	Last Property Result: None
1359 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1360 Episode	Reward 0.0 	Average Reward 0.74 	Last Property Result: None
1361 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1362 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1363 Episode	Reward 0.0 	Average Reward 0.73 	Last Property Result: None
1364 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1365 Episode	Reward 0.0 	Average Reward 0.73 	Last Property Result: None
1366 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1367 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1368 Episode	Reward 0.0 	Average Reward 0.74 	Last Property Result: None
1369 Episode	Reward 0.0 	Average Reward 0.73 	Last Property Result: None
1370 Episode	Reward 0.0 	Average Reward 0.72 	Last Property Result: None
1371 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1372 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1373 Episode	Reward 0.0 	Average Reward 0.71 	Last Property Result: None
1374 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1375 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1376 Episode	Reward 0.0 	Average Reward 0.69 	Last Property Result: None
1377 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1378 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1379 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1380 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1381 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1382 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1383 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1384 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1385 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1386 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1387 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1388 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1389 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1390 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1391 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1392 Episode	Reward 0.0 	Average Reward 0.72 	Last Property Result: None
1393 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1394 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1395 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1396 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1397 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1398 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1399 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1400 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1401 Episode	Reward 0.0 	Average Reward 0.73 	Last Property Result: None
1402 Episode	Reward 0.0 	Average Reward 0.72 	Last Property Result: None
1403 Episode	Reward 0.0 	Average Reward 0.71 	Last Property Result: None
1404 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1405 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1406 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1407 Episode	Reward 0.0 	Average Reward 0.69 	Last Property Result: None
1408 Episode	Reward 0.0 	Average Reward 0.68 	Last Property Result: None
1409 Episode	Reward 1.0 	Average Reward 0.68 	Last Property Result: None
1410 Episode	Reward 1.0 	Average Reward 0.68 	Last Property Result: None
1411 Episode	Reward 1.0 	Average Reward 0.68 	Last Property Result: None
1412 Episode	Reward 1.0 	Average Reward 0.68 	Last Property Result: None
1413 Episode	Reward 1.0 	Average Reward 0.68 	Last Property Result: None
1414 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1415 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1416 Episode	Reward 0.0 	Average Reward 0.68 	Last Property Result: None
1417 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1418 Episode	Reward 0.0 	Average Reward 0.68 	Last Property Result: None
1419 Episode	Reward 1.0 	Average Reward 0.68 	Last Property Result: None
1420 Episode	Reward 1.0 	Average Reward 0.68 	Last Property Result: None
1421 Episode	Reward 1.0 	Average Reward 0.68 	Last Property Result: None
1422 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1423 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1424 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1425 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1426 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1427 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1428 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1429 Episode	Reward 0.0 	Average Reward 0.69 	Last Property Result: None
1430 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1431 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1432 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1433 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1434 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1435 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1436 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1437 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1438 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1439 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1440 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1441 Episode	Reward 0.0 	Average Reward 0.71 	Last Property Result: None
1442 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1443 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1444 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1445 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1446 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1447 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1448 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1449 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1450 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1451 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1452 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1453 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1454 Episode	Reward 0.0 	Average Reward 0.69 	Last Property Result: None
1455 Episode	Reward 0.0 	Average Reward 0.69 	Last Property Result: None
1456 Episode	Reward 1.0 	Average Reward 0.69 	Last Property Result: None
1457 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1458 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1459 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1460 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1461 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1462 Episode	Reward 0.0 	Average Reward 0.69 	Last Property Result: None
1463 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1464 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1465 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1466 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1467 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1468 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1469 Episode	Reward 0.0 	Average Reward 0.71 	Last Property Result: None
1470 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1471 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1472 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1473 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1474 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1475 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1476 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1477 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1478 Episode	Reward 1.0 	Average Reward 0.75 	Last Property Result: None
1479 Episode	Reward 0.0 	Average Reward 0.74 	Last Property Result: None
1480 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1481 Episode	Reward 0.0 	Average Reward 0.74 	Last Property Result: None
1482 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1483 Episode	Reward 0.0 	Average Reward 0.73 	Last Property Result: None
1484 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1485 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1486 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1487 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1488 Episode	Reward 1.0 	Average Reward 0.74 	Last Property Result: None
1489 Episode	Reward 0.0 	Average Reward 0.73 	Last Property Result: None
1490 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1491 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1492 Episode	Reward 0.0 	Average Reward 0.73 	Last Property Result: None
1493 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1494 Episode	Reward 0.0 	Average Reward 0.72 	Last Property Result: None
1495 Episode	Reward 0.0 	Average Reward 0.71 	Last Property Result: None
1496 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1497 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1498 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1499 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1500 Episode	Reward 1.0 	Average Reward 0.7 	Last Property Result: None
1501 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1502 Episode	Reward 0.0 	Average Reward 0.7 	Last Property Result: None
1503 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1504 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1505 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1506 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1507 Episode	Reward 1.0 	Average Reward 0.73 	Last Property Result: None
1508 Episode	Reward 0.0 	Average Reward 0.73 	Last Property Result: None
1509 Episode	Reward 0.0 	Average Reward 0.72 	Last Property Result: None
1510 Episode	Reward 1.0 	Average Reward 0.72 	Last Property Result: None
1511 Episode	Reward 0.0 	Average Reward 0.71 	Last Property Result: None
1512 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
1513 Episode	Reward 1.0 	Average Reward 0.71 	Last Property Result: None
